Id,SalePrice
2735,133501.80151931997
2736,148226.97078988724
2737,123703.78120645316
2738,128976.91800262102
2739,168731.9615559875
2740,148892.19224361487
2741,160647.9731743296
2742,155316.77459080383
2743,146881.55996949816
2744,158406.61866786573
2745,147338.00699891054
2746,145992.66175156468
2747,146331.5320549862
2748,118855.2971912395
2749,127685.78065846046
2750,125369.3286372748
2751,151420.86512875455
2752,183347.84846722314
2753,143014.801463249
2754,205978.50775686707
2755,137984.45720159836
2756,105849.9120240074
2757,66922.15245555973
2758,93204.67430298627
2759,167820.57739971747
2760,147145.09683751196
2761,139334.81810605022
2762,142025.06019109898
2763,189249.63487326662
2764,147855.95139806057
2765,258024.39236549567
2766,134162.05608382294
2767,83119.26572545787
2768,129154.64985052888
2769,137397.4605987964
2770,156176.58949625082
2771,103180.69779049297
2772,115068.35491066653
2773,126297.69859749914
2774,142772.9430339278
2775,122372.49691384789
2776,150336.4824512495
2777,145128.37458737593
2778,118122.22939208
2779,112116.1678820654
2780,95896.28584742382
2781,97856.33367647667
2782,96112.82222463988
2783,104387.18132617125
2784,128503.97972704897
2785,131399.97330390074
2786,76785.33678967455
2787,123864.75943087401
2788,73026.06292020646
2789,206536.86785077956
2790,90168.51574252968
2791,112570.38074275556
2792,44107.1317453557
2793,174345.97739886618
2794,109333.69595387352
2795,123604.74161163566
2796,97759.18387428927
2797,216052.24610700563
2798,112681.01018355774
2799,120340.38858667134
2800,64408.07436071154
2801,109278.62875602997
2802,120156.57312957596
2803,145820.19783843594
2804,140041.87675017677
2805,96072.41898859924
2806,77880.94888681405
2807,165779.9565002668
2808,161682.72712143365
2809,134522.7071927924
2810,140865.18898528646
2811,152588.2955438975
2812,154833.79503602438
2813,153301.45975278516
2814,153788.85067907025
2815,105626.00971567428
2816,246216.2896582287
2817,152774.36976462736
2818,127623.0604320367
2819,147880.13341168538
2820,139714.70312079883
2821,89377.68084806211
2822,176591.39012918115
2823,272012.24710288947
2824,192415.43273357637
2825,140272.9920788763
2826,133993.78843858614
2827,126171.75949969926
2828,208564.92808383633
2829,176104.38940388267
2830,204054.58927351906
2831,180985.3248317058
2832,225777.22965797322
2833,302507.708554723
2834,210432.46421796986
2835,223180.91715929852
2836,186417.14369952417
2837,165817.9335152598
2838,149833.83863966813
2839,188901.07370869734
2840,204223.34573182394
2841,210080.76012175015
2842,222606.7312480996
2843,157584.78405224232
2844,164987.41643671514
2845,118584.20232352971
2846,214753.18580483072
2847,203316.8836448408
2848,238206.06827106897
2849,219461.78563079648
2850,296693.5832930618
2851,231464.03560670087
2852,230867.00019389615
2853,243937.2759388884
2854,139739.48499035058
2855,199710.9664739253
2856,213468.16076563648
2857,183787.64668862437
2858,197664.83365132468
2859,122454.31769613926
2860,126294.43380663075
2861,120990.41670899202
2862,182516.927012436
2863,136313.53377215093
2864,249454.30933682248
2865,144391.30568806335
2866,135134.91082906025
2867,101292.08085491267
2868,106405.19745755196
2869,102683.83433401324
2870,137339.90442871922
2871,80118.94114918892
2872,47314.568364761755
2873,101471.25478794458
2874,134148.21114125178
2875,122378.58585825618
2876,171950.14834429362
2877,130458.31217669124
2878,179361.21320898473
2879,143747.43972944387
2880,106980.47653327498
2881,146426.33784090294
2882,142957.51265809365
2883,170209.8924287851
2884,205965.37105960262
2885,189375.44127370886
2886,220546.86065305307
2887,98419.04593610519
2888,143984.2809945049
2889,59045.793074685556
2890,96037.0114879339
2891,125346.94156449629
2892,65006.45650955866
2893,84625.85169010995
2894,44781.37400559474
2895,312141.1076845789
2896,284404.8712048692
2897,205699.62553862686
2898,145479.48940449476
2899,232736.20177465313
2900,156166.61186294068
2901,216560.06878866273
2902,172007.19842683006
2903,313450.7891525972
2904,328897.1147036608
2905,71594.49033225133
2906,207755.16328042632
2907,111383.77088230851
2908,137027.58702286505
2909,137173.22962146057
2910,79609.2853918465
2911,78894.13001733879
2912,140338.64189236687
2913,70331.08507685541
2914,78419.08955414167
2915,85893.82507166419
2916,74194.54314711694
2917,173788.5539307675
2918,126283.23474105314
2919,232325.92429159197
